# q=  0.00000000E+00  0.00000000E+00  0.83333333E-01  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
      15     -0.22811433E-01     -0.22815937E-01     -0.34750154E-07     -0.69128200E-06
      16     -0.22811869E-01     -0.22815937E-01     -0.36690239E-07     -0.69128200E-06
      17     -0.22812401E-01     -0.22815937E-01     -0.38491341E-07     -0.69128200E-06
      18     -0.22812778E-01     -0.22815937E-01     -0.40369421E-07     -0.69128200E-06
      19     -0.22813105E-01     -0.22815937E-01     -0.42421133E-07     -0.69128200E-06
      20     -0.22813429E-01     -0.22815937E-01     -0.45545846E-07     -0.69128200E-06
      21     -0.22813671E-01     -0.22815937E-01     -0.48231767E-07     -0.69128200E-06
      22     -0.22813893E-01     -0.22815937E-01     -0.51809302E-07     -0.69128200E-06
      23     -0.22814095E-01     -0.22815937E-01     -0.56599736E-07     -0.69128200E-06
      24     -0.22814265E-01     -0.22815937E-01     -0.62400980E-07     -0.69128200E-06
      25     -0.22814393E-01     -0.22815937E-01     -0.68842417E-07     -0.69128200E-06
      26     -0.22814520E-01     -0.22815937E-01     -0.76017223E-07     -0.69128200E-06
      27     -0.22814631E-01     -0.22815937E-01     -0.83114398E-07     -0.69128200E-06
      28     -0.22814695E-01     -0.22815937E-01     -0.91788660E-07     -0.69128200E-06
      29     -0.22814754E-01     -0.22815937E-01     -0.10004643E-06     -0.69128200E-06
      30     -0.22814805E-01     -0.22815937E-01     -0.10994709E-06     -0.69128200E-06
      31     -0.22814851E-01     -0.22815937E-01     -0.12053729E-06     -0.69128200E-06
      32     -0.22814889E-01     -0.22815937E-01     -0.12971467E-06     -0.69128200E-06
      33     -0.22814927E-01     -0.22815937E-01     -0.14064628E-06     -0.69128200E-06
      34     -0.22814961E-01     -0.22815937E-01     -0.15327147E-06     -0.69128200E-06
      35     -0.22814985E-01     -0.22815937E-01     -0.16245609E-06     -0.69128200E-06
      36     -0.22815018E-01     -0.22815937E-01     -0.17400137E-06     -0.69128200E-06
      37     -0.22815042E-01     -0.22815937E-01     -0.18620586E-06     -0.69128200E-06
      38     -0.22815067E-01     -0.22815937E-01     -0.19860502E-06     -0.69128200E-06
      39     -0.22815087E-01     -0.22815937E-01     -0.21246334E-06     -0.69128200E-06
      40     -0.22815110E-01     -0.22815937E-01     -0.22572943E-06     -0.69128200E-06
 
# q=  0.83333333E-01  0.50000000E+00  0.16666667E+00  (qpt 38)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.12107741E-01     -0.22109389E-01     -0.43652683E-08     -0.66165236E-06
       2     -0.18930543E-01     -0.22109389E-01     -0.83770460E-08     -0.66165236E-06
       3     -0.21302833E-01     -0.22109389E-01     -0.11435562E-07     -0.66165236E-06
       4     -0.22074103E-01     -0.22109389E-01     -0.13784875E-07     -0.66165236E-06
       5     -0.22088680E-01     -0.22109389E-01     -0.15742181E-07     -0.66165236E-06
       6     -0.22095176E-01     -0.22109389E-01     -0.17798070E-07     -0.66165236E-06
       7     -0.22097862E-01     -0.22109389E-01     -0.19485356E-07     -0.66165236E-06
       8     -0.22100234E-01     -0.22109389E-01     -0.21170591E-07     -0.66165236E-06
       9     -0.22101175E-01     -0.22109389E-01     -0.22943452E-07     -0.66165236E-06
      10     -0.22102172E-01     -0.22109389E-01     -0.24979479E-07     -0.66165236E-06
      11     -0.22102845E-01     -0.22109389E-01     -0.26580253E-07     -0.66165236E-06
      12     -0.22103479E-01     -0.22109389E-01     -0.28524297E-07     -0.66165236E-06
      13     -0.22104162E-01     -0.22109389E-01     -0.30836218E-07     -0.66165236E-06
      14     -0.22104726E-01     -0.22109389E-01     -0.33036365E-07     -0.66165236E-06
      15     -0.22105267E-01     -0.22109389E-01     -0.34784181E-07     -0.66165236E-06
      16     -0.22105647E-01     -0.22109389E-01     -0.36657833E-07     -0.66165236E-06
      17     -0.22106099E-01     -0.22109389E-01     -0.38489422E-07     -0.66165236E-06
      18     -0.22106447E-01     -0.22109389E-01     -0.40344618E-07     -0.66165236E-06
      19     -0.22106754E-01     -0.22109389E-01     -0.42402865E-07     -0.66165236E-06
      20     -0.22107054E-01     -0.22109389E-01     -0.45327368E-07     -0.66165236E-06
      21     -0.22107286E-01     -0.22109389E-01     -0.47761170E-07     -0.66165236E-06
      22     -0.22107501E-01     -0.22109389E-01     -0.51486323E-07     -0.66165236E-06
      23     -0.22107702E-01     -0.22109389E-01     -0.56456506E-07     -0.66165236E-06
      24     -0.22107856E-01     -0.22109389E-01     -0.62474095E-07     -0.66165236E-06
      25     -0.22107970E-01     -0.22109389E-01     -0.68879850E-07     -0.66165236E-06
      26     -0.22108095E-01     -0.22109389E-01     -0.76136064E-07     -0.66165236E-06
      27     -0.22108199E-01     -0.22109389E-01     -0.83188338E-07     -0.66165236E-06
      28     -0.22108258E-01     -0.22109389E-01     -0.92359717E-07     -0.66165236E-06
      29     -0.22108306E-01     -0.22109389E-01     -0.10070132E-06     -0.66165236E-06
      30     -0.22108354E-01     -0.22109389E-01     -0.11125492E-06     -0.66165236E-06
      31     -0.22108394E-01     -0.22109389E-01     -0.12111007E-06     -0.66165236E-06
      32     -0.22108427E-01     -0.22109389E-01     -0.13094240E-06     -0.66165236E-06
      33     -0.22108459E-01     -0.22109389E-01     -0.14197257E-06     -0.66165236E-06
      34     -0.22108489E-01     -0.22109389E-01     -0.15377663E-06     -0.66165236E-06
      35     -0.22108512E-01     -0.22109389E-01     -0.16348571E-06     -0.66165236E-06
      36     -0.22108540E-01     -0.22109389E-01     -0.17573028E-06     -0.66165236E-06
      37     -0.22108564E-01     -0.22109389E-01     -0.18758023E-06     -0.66165236E-06
      38     -0.22108587E-01     -0.22109389E-01     -0.19953121E-06     -0.66165236E-06
      39     -0.22108604E-01     -0.22109389E-01     -0.21236039E-06     -0.66165236E-06
      40     -0.22108625E-01     -0.22109389E-01     -0.22432248E-06     -0.66165236E-06
 
# q=  0.83333333E-01  0.58333333E+00  0.83333333E-01  (qpt 39)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.10755229E-01     -0.21578737E-01     -0.77006496E-08     -0.47251442E-06
       2     -0.16588793E-01     -0.21578737E-01     -0.13218007E-07     -0.47251442E-06
       3     -0.19833178E-01     -0.21578737E-01     -0.16441790E-07     -0.47251442E-06
       4     -0.21274307E-01     -0.21578737E-01     -0.20142042E-07     -0.47251442E-06
       5     -0.21495912E-01     -0.21578737E-01     -0.21974320E-07     -0.47251442E-06
       6     -0.21546108E-01     -0.21578737E-01     -0.24756567E-07     -0.47251442E-06
       7     -0.21556813E-01     -0.21578737E-01     -0.27451512E-07     -0.47251442E-06
       8     -0.21560273E-01     -0.21578737E-01     -0.29987619E-07     -0.47251442E-06
       9     -0.21562217E-01     -0.21578737E-01     -0.31887899E-07     -0.47251442E-06
      10     -0.21564564E-01     -0.21578737E-01     -0.34286233E-07     -0.47251442E-06
      11     -0.21566199E-01     -0.21578737E-01     -0.37004086E-07     -0.47251442E-06
      12     -0.21567573E-01     -0.21578737E-01     -0.40273398E-07     -0.47251442E-06
      13     -0.21569430E-01     -0.21578737E-01     -0.45025289E-07     -0.47251442E-06
      14     -0.21570691E-01     -0.21578737E-01     -0.48989678E-07     -0.47251442E-06
      15     -0.21571735E-01     -0.21578737E-01     -0.55302174E-07     -0.47251442E-06
      16     -0.21572425E-01     -0.21578737E-01     -0.60734437E-07     -0.47251442E-06
      17     -0.21573194E-01     -0.21578737E-01     -0.64900999E-07     -0.47251442E-06
      18     -0.21573787E-01     -0.21578737E-01     -0.69874099E-07     -0.47251442E-06
      19     -0.21574320E-01     -0.21578737E-01     -0.74266581E-07     -0.47251442E-06
      20     -0.21574804E-01     -0.21578737E-01     -0.78154273E-07     -0.47251442E-06
      21     -0.21575187E-01     -0.21578737E-01     -0.83590740E-07     -0.47251442E-06
      22     -0.21575527E-01     -0.21578737E-01     -0.88142356E-07     -0.47251442E-06
      23     -0.21575832E-01     -0.21578737E-01     -0.93440716E-07     -0.47251442E-06
      24     -0.21576100E-01     -0.21578737E-01     -0.99337566E-07     -0.47251442E-06
      25     -0.21576321E-01     -0.21578737E-01     -0.10504384E-06     -0.47251442E-06
      26     -0.21576533E-01     -0.21578737E-01     -0.11005676E-06     -0.47251442E-06
      27     -0.21576709E-01     -0.21578737E-01     -0.11485104E-06     -0.47251442E-06
      28     -0.21576831E-01     -0.21578737E-01     -0.11966315E-06     -0.47251442E-06
      29     -0.21576956E-01     -0.21578737E-01     -0.12708401E-06     -0.47251442E-06
      30     -0.21577061E-01     -0.21578737E-01     -0.13128709E-06     -0.47251442E-06
      31     -0.21577143E-01     -0.21578737E-01     -0.13657409E-06     -0.47251442E-06
      32     -0.21577209E-01     -0.21578737E-01     -0.14163680E-06     -0.47251442E-06
      33     -0.21577265E-01     -0.21578737E-01     -0.14675991E-06     -0.47251442E-06
      34     -0.21577323E-01     -0.21578737E-01     -0.15235876E-06     -0.47251442E-06
      35     -0.21577362E-01     -0.21578737E-01     -0.15626333E-06     -0.47251442E-06
      36     -0.21577412E-01     -0.21578737E-01     -0.16189796E-06     -0.47251442E-06
      37     -0.21577445E-01     -0.21578737E-01     -0.17040472E-06     -0.47251442E-06
      38     -0.21577483E-01     -0.21578737E-01     -0.17912721E-06     -0.47251442E-06
      39     -0.21577513E-01     -0.21578737E-01     -0.18408905E-06     -0.47251442E-06
      40     -0.21577544E-01     -0.21578737E-01     -0.19295960E-06     -0.47251442E-06
 
# q=  0.83333333E-01  0.58333333E+00  0.16666667E+00  (qpt 40)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.11385739E-01     -0.22388768E-01     -0.56776366E-08     -0.76582372E-06
       2     -0.18013464E-01     -0.22388768E-01     -0.10764522E-07     -0.76582372E-06
       3     -0.20832776E-01     -0.22388768E-01     -0.14724912E-07     -0.76582372E-06
       4     -0.22212648E-01     -0.22388768E-01     -0.17943983E-07     -0.76582372E-06
       5     -0.22330909E-01     -0.22388768E-01     -0.20043632E-07     -0.76582372E-06
       6     -0.22363565E-01     -0.22388768E-01     -0.21952242E-07     -0.76582372E-06
       7     -0.22370016E-01     -0.22388768E-01     -0.23558075E-07     -0.76582372E-06
       8     -0.22373687E-01     -0.22388768E-01     -0.25393997E-07     -0.76582372E-06
       9     -0.22375317E-01     -0.22388768E-01     -0.27288461E-07     -0.76582372E-06
      10     -0.22377131E-01     -0.22388768E-01     -0.29454898E-07     -0.76582372E-06
      11     -0.22378266E-01     -0.22388768E-01     -0.31211026E-07     -0.76582372E-06
      12     -0.22379376E-01     -0.22388768E-01     -0.33052618E-07     -0.76582372E-06
      13     -0.22380605E-01     -0.22388768E-01     -0.34984253E-07     -0.76582372E-06
      14     -0.22381559E-01     -0.22388768E-01     -0.36698791E-07     -0.76582372E-06
      15     -0.22382451E-01     -0.22388768E-01     -0.38487980E-07     -0.76582372E-06
      16     -0.22383064E-01     -0.22388768E-01     -0.40311669E-07     -0.76582372E-06
      17     -0.22383731E-01     -0.22388768E-01     -0.42225125E-07     -0.76582372E-06
      18     -0.22384291E-01     -0.22388768E-01     -0.44086374E-07     -0.76582372E-06
      19     -0.22384754E-01     -0.22388768E-01     -0.46090077E-07     -0.76582372E-06
      20     -0.22385213E-01     -0.22388768E-01     -0.48716322E-07     -0.76582372E-06
      21     -0.22385554E-01     -0.22388768E-01     -0.50932253E-07     -0.76582372E-06
      22     -0.22385869E-01     -0.22388768E-01     -0.53976961E-07     -0.76582372E-06
      23     -0.22386150E-01     -0.22388768E-01     -0.57870347E-07     -0.76582372E-06
      24     -0.22386392E-01     -0.22388768E-01     -0.62255789E-07     -0.76582372E-06
      25     -0.22386600E-01     -0.22388768E-01     -0.67993818E-07     -0.76582372E-06
      26     -0.22386811E-01     -0.22388768E-01     -0.74217401E-07     -0.76582372E-06
      27     -0.22386970E-01     -0.22388768E-01     -0.79837376E-07     -0.76582372E-06
      28     -0.22387073E-01     -0.22388768E-01     -0.87741475E-07     -0.76582372E-06
      29     -0.22387176E-01     -0.22388768E-01     -0.95058917E-07     -0.76582372E-06
      30     -0.22387276E-01     -0.22388768E-01     -0.10453926E-06     -0.76582372E-06
      31     -0.22387368E-01     -0.22388768E-01     -0.11500263E-06     -0.76582372E-06
      32     -0.22387426E-01     -0.22388768E-01     -0.12434737E-06     -0.76582372E-06
      33     -0.22387476E-01     -0.22388768E-01     -0.13605615E-06     -0.76582372E-06
      34     -0.22387527E-01     -0.22388768E-01     -0.14828102E-06     -0.76582372E-06
      35     -0.22387559E-01     -0.22388768E-01     -0.15868264E-06     -0.76582372E-06
      36     -0.22387602E-01     -0.22388768E-01     -0.17349352E-06     -0.76582372E-06
      37     -0.22387633E-01     -0.22388768E-01     -0.18805685E-06     -0.76582372E-06
      38     -0.22387667E-01     -0.22388768E-01     -0.20150268E-06     -0.76582372E-06
      39     -0.22387692E-01     -0.22388768E-01     -0.21911899E-06     -0.76582372E-06
      40     -0.22387719E-01     -0.22388768E-01     -0.23272654E-06     -0.76582372E-06
 
# q=  0.83333333E-01  0.58333333E+00  0.25000000E+00  (qpt 41)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.95739163E-02     -0.20673534E-01     -0.66421888E-08     -0.54021386E-06
       2     -0.16447075E-01     -0.20673534E-01     -0.12151078E-07     -0.54021386E-06
       3     -0.19147334E-01     -0.20673534E-01     -0.15517801E-07     -0.54021386E-06
       4     -0.20517722E-01     -0.20673534E-01     -0.19085818E-07     -0.54021386E-06
       5     -0.20619163E-01     -0.20673534E-01     -0.21077488E-07     -0.54021386E-06
       6     -0.20650688E-01     -0.20673534E-01     -0.23363326E-07     -0.54021386E-06
       7     -0.20655719E-01     -0.20673534E-01     -0.25828746E-07     -0.54021386E-06
       8     -0.20659420E-01     -0.20673534E-01     -0.27964516E-07     -0.54021386E-06
       9     -0.20661012E-01     -0.20673534E-01     -0.30043001E-07     -0.54021386E-06
      10     -0.20662668E-01     -0.20673534E-01     -0.32671914E-07     -0.54021386E-06
      11     -0.20663669E-01     -0.20673534E-01     -0.35631652E-07     -0.54021386E-06
      12     -0.20664641E-01     -0.20673534E-01     -0.38959821E-07     -0.54021386E-06
      13     -0.20665714E-01     -0.20673534E-01     -0.42849466E-07     -0.54021386E-06
      14     -0.20666587E-01     -0.20673534E-01     -0.46306833E-07     -0.54021386E-06
      15     -0.20667412E-01     -0.20673534E-01     -0.50901952E-07     -0.54021386E-06
      16     -0.20668008E-01     -0.20673534E-01     -0.55255626E-07     -0.54021386E-06
      17     -0.20668633E-01     -0.20673534E-01     -0.59060129E-07     -0.54021386E-06
      18     -0.20669177E-01     -0.20673534E-01     -0.62958127E-07     -0.54021386E-06
      19     -0.20669627E-01     -0.20673534E-01     -0.66658558E-07     -0.54021386E-06
      20     -0.20670062E-01     -0.20673534E-01     -0.70087957E-07     -0.54021386E-06
      21     -0.20670392E-01     -0.20673534E-01     -0.73998563E-07     -0.54021386E-06
      22     -0.20670704E-01     -0.20673534E-01     -0.77817911E-07     -0.54021386E-06
      23     -0.20670985E-01     -0.20673534E-01     -0.82008258E-07     -0.54021386E-06
      24     -0.20671227E-01     -0.20673534E-01     -0.86116860E-07     -0.54021386E-06
      25     -0.20671429E-01     -0.20673534E-01     -0.90392421E-07     -0.54021386E-06
      26     -0.20671637E-01     -0.20673534E-01     -0.93925265E-07     -0.54021386E-06
      27     -0.20671797E-01     -0.20673534E-01     -0.98099547E-07     -0.54021386E-06
      28     -0.20671892E-01     -0.20673534E-01     -0.10188247E-06     -0.54021386E-06
      29     -0.20671976E-01     -0.20673534E-01     -0.10796069E-06     -0.54021386E-06
      30     -0.20672088E-01     -0.20673534E-01     -0.11232867E-06     -0.54021386E-06
      31     -0.20672179E-01     -0.20673534E-01     -0.11764165E-06     -0.54021386E-06
      32     -0.20672235E-01     -0.20673534E-01     -0.12336002E-06     -0.54021386E-06
      33     -0.20672280E-01     -0.20673534E-01     -0.13056728E-06     -0.54021386E-06
      34     -0.20672329E-01     -0.20673534E-01     -0.13729160E-06     -0.54021386E-06
      35     -0.20672361E-01     -0.20673534E-01     -0.14356417E-06     -0.54021386E-06
      36     -0.20672400E-01     -0.20673534E-01     -0.15165298E-06     -0.54021386E-06
      37     -0.20672431E-01     -0.20673534E-01     -0.16155951E-06     -0.54021386E-06
      38     -0.20672465E-01     -0.20673534E-01     -0.17246157E-06     -0.54021386E-06
      39     -0.20672487E-01     -0.20673534E-01     -0.18097830E-06     -0.54021386E-06
      40     -0.20672514E-01     -0.20673534E-01     -0.19050907E-06     -0.54021386E-06
 
# q=  0.83333333E-01  0.66666667E+00  0.25000000E+00  (qpt 42)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.96714840E-02     -0.21341918E-01     -0.60521618E-08     -0.52836605E-06
       2     -0.16118944E-01     -0.21341918E-01     -0.11494572E-07     -0.52836605E-06
       3     -0.18922091E-01     -0.21341918E-01     -0.14802690E-07     -0.52836605E-06
       4     -0.20591310E-01     -0.21341918E-01     -0.18130684E-07     -0.52836605E-06
       5     -0.21055589E-01     -0.21341918E-01     -0.19957985E-07     -0.52836605E-06
       6     -0.21281440E-01     -0.21341918E-01     -0.22357075E-07     -0.52836605E-06
       7     -0.21311217E-01     -0.21341918E-01     -0.24967351E-07     -0.52836605E-06
       8     -0.21319348E-01     -0.21341918E-01     -0.27286387E-07     -0.52836605E-06
       9     -0.21322691E-01     -0.21341918E-01     -0.29205897E-07     -0.52836605E-06
      10     -0.21325458E-01     -0.21341918E-01     -0.31632604E-07     -0.52836605E-06
      11     -0.21326975E-01     -0.21341918E-01     -0.34385662E-07     -0.52836605E-06
      12     -0.21328457E-01     -0.21341918E-01     -0.37473519E-07     -0.52836605E-06
      13     -0.21330249E-01     -0.21341918E-01     -0.41192517E-07     -0.52836605E-06
      14     -0.21331696E-01     -0.21341918E-01     -0.44528475E-07     -0.52836605E-06
      15     -0.21332935E-01     -0.21341918E-01     -0.48538375E-07     -0.52836605E-06
      16     -0.21333802E-01     -0.21341918E-01     -0.52853881E-07     -0.52836605E-06
      17     -0.21334714E-01     -0.21341918E-01     -0.56866055E-07     -0.52836605E-06
      18     -0.21335488E-01     -0.21341918E-01     -0.60924940E-07     -0.52836605E-06
      19     -0.21336121E-01     -0.21341918E-01     -0.65091512E-07     -0.52836605E-06
      20     -0.21336740E-01     -0.21341918E-01     -0.68419276E-07     -0.52836605E-06
      21     -0.21337196E-01     -0.21341918E-01     -0.72479681E-07     -0.52836605E-06
      22     -0.21337641E-01     -0.21341918E-01     -0.76487745E-07     -0.52836605E-06
      23     -0.21338042E-01     -0.21341918E-01     -0.80448789E-07     -0.52836605E-06
      24     -0.21338374E-01     -0.21341918E-01     -0.85310511E-07     -0.52836605E-06
      25     -0.21338680E-01     -0.21341918E-01     -0.89790241E-07     -0.52836605E-06
      26     -0.21338969E-01     -0.21341918E-01     -0.93816357E-07     -0.52836605E-06
      27     -0.21339201E-01     -0.21341918E-01     -0.98836345E-07     -0.52836605E-06
      28     -0.21339362E-01     -0.21341918E-01     -0.10348881E-06     -0.52836605E-06
      29     -0.21339535E-01     -0.21341918E-01     -0.11039143E-06     -0.52836605E-06
      30     -0.21339710E-01     -0.21341918E-01     -0.11489739E-06     -0.52836605E-06
      31     -0.21339855E-01     -0.21341918E-01     -0.12074062E-06     -0.52836605E-06
      32     -0.21339955E-01     -0.21341918E-01     -0.12652969E-06     -0.52836605E-06
      33     -0.21340046E-01     -0.21341918E-01     -0.13398160E-06     -0.52836605E-06
      34     -0.21340165E-01     -0.21341918E-01     -0.14141257E-06     -0.52836605E-06
      35     -0.21340214E-01     -0.21341918E-01     -0.14630261E-06     -0.52836605E-06
      36     -0.21340272E-01     -0.21341918E-01     -0.15459950E-06     -0.52836605E-06
      37     -0.21340315E-01     -0.21341918E-01     -0.16384273E-06     -0.52836605E-06
      38     -0.21340365E-01     -0.21341918E-01     -0.17500708E-06     -0.52836605E-06
      39     -0.21340401E-01     -0.21341918E-01     -0.18217304E-06     -0.52836605E-06
      40     -0.21340437E-01     -0.21341918E-01     -0.19197616E-06     -0.52836605E-06
 
# q=  0.16666667E+00  0.16666667E+00  0.16666667E+00  (qpt 43)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.20597085E-01     -0.25776797E-01     -0.55959912E-08     -0.77460220E-06
       2     -0.25550882E-01     -0.25776797E-01     -0.97327092E-08     -0.77460220E-06
       3     -0.25755914E-01     -0.25776797E-01     -0.12390687E-07     -0.77460220E-06
       4     -0.25765441E-01     -0.25776797E-01     -0.14651159E-07     -0.77460220E-06
       5     -0.25768405E-01     -0.25776797E-01     -0.16559494E-07     -0.77460220E-06
       6     -0.25772719E-01     -0.25776797E-01     -0.18309482E-07     -0.77460220E-06
       7     -0.25773627E-01     -0.25776797E-01     -0.20367820E-07     -0.77460220E-06
       8     -0.25774369E-01     -0.25776797E-01     -0.22247409E-07     -0.77460220E-06
       9     -0.25774706E-01     -0.25776797E-01     -0.24350673E-07     -0.77460220E-06
      10     -0.25775000E-01     -0.25776797E-01     -0.26988251E-07     -0.77460220E-06
      11     -0.25775175E-01     -0.25776797E-01     -0.28997557E-07     -0.77460220E-06
      12     -0.25775328E-01     -0.25776797E-01     -0.30876307E-07     -0.77460220E-06
      13     -0.25775499E-01     -0.25776797E-01     -0.33009443E-07     -0.77460220E-06
      14     -0.25775626E-01     -0.25776797E-01     -0.34979895E-07     -0.77460220E-06
      15     -0.25775763E-01     -0.25776797E-01     -0.36987730E-07     -0.77460220E-06
      16     -0.25775853E-01     -0.25776797E-01     -0.38690100E-07     -0.77460220E-06
      17     -0.25775947E-01     -0.25776797E-01     -0.40682167E-07     -0.77460220E-06
      18     -0.25776016E-01     -0.25776797E-01     -0.42541677E-07     -0.77460220E-06
      19     -0.25776062E-01     -0.25776797E-01     -0.44739634E-07     -0.77460220E-06
      20     -0.25776113E-01     -0.25776797E-01     -0.48169353E-07     -0.77460220E-06
      21     -0.25776162E-01     -0.25776797E-01     -0.50877387E-07     -0.77460220E-06
      22     -0.25776189E-01     -0.25776797E-01     -0.54184582E-07     -0.77460220E-06
      23     -0.25776217E-01     -0.25776797E-01     -0.58053541E-07     -0.77460220E-06
      24     -0.25776241E-01     -0.25776797E-01     -0.61963343E-07     -0.77460220E-06
      25     -0.25776260E-01     -0.25776797E-01     -0.68031925E-07     -0.77460220E-06
      26     -0.25776279E-01     -0.25776797E-01     -0.74054090E-07     -0.77460220E-06
      27     -0.25776295E-01     -0.25776797E-01     -0.79531598E-07     -0.77460220E-06
      28     -0.25776309E-01     -0.25776797E-01     -0.86561047E-07     -0.77460220E-06
      29     -0.25776328E-01     -0.25776797E-01     -0.94640839E-07     -0.77460220E-06
      30     -0.25776342E-01     -0.25776797E-01     -0.10341805E-06     -0.77460220E-06
      31     -0.25776355E-01     -0.25776797E-01     -0.11276105E-06     -0.77460220E-06
      32     -0.25776369E-01     -0.25776797E-01     -0.12296649E-06     -0.77460220E-06
      33     -0.25776382E-01     -0.25776797E-01     -0.13327245E-06     -0.77460220E-06
      34     -0.25776398E-01     -0.25776797E-01     -0.14602284E-06     -0.77460220E-06
      35     -0.25776406E-01     -0.25776797E-01     -0.15414784E-06     -0.77460220E-06
      36     -0.25776415E-01     -0.25776797E-01     -0.16743095E-06     -0.77460220E-06
      37     -0.25776428E-01     -0.25776797E-01     -0.18313947E-06     -0.77460220E-06
      38     -0.25776437E-01     -0.25776797E-01     -0.19539833E-06     -0.77460220E-06
      39     -0.25776445E-01     -0.25776797E-01     -0.21333203E-06     -0.77460220E-06
      40     -0.25776453E-01     -0.25776797E-01     -0.22814808E-06     -0.77460220E-06
 
# q=  0.16666667E+00  0.16666667E+00  0.25000000E+00  (qpt 44)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.17833477E-01     -0.25318703E-01     -0.53519784E-08     -0.78402930E-06
       2     -0.24292588E-01     -0.25318703E-01     -0.96711612E-08     -0.78402930E-06
       3     -0.25197473E-01     -0.25318703E-01     -0.12805763E-07     -0.78402930E-06
       4     -0.25278239E-01     -0.25318703E-01     -0.15232644E-07     -0.78402930E-06
       5     -0.25298859E-01     -0.25318703E-01     -0.17007980E-07     -0.78402930E-06
       6     -0.25311888E-01     -0.25318703E-01     -0.18648440E-07     -0.78402930E-06
       7     -0.25313456E-01     -0.25318703E-01     -0.20628512E-07     -0.78402930E-06
       8     -0.25314635E-01     -0.25318703E-01     -0.22392902E-07     -0.78402930E-06
       9     -0.25315123E-01     -0.25318703E-01     -0.24307983E-07     -0.78402930E-06
      10     -0.25315576E-01     -0.25318703E-01     -0.26708523E-07     -0.78402930E-06
      11     -0.25315869E-01     -0.25318703E-01     -0.28770083E-07     -0.78402930E-06
      12     -0.25316145E-01     -0.25318703E-01     -0.30626950E-07     -0.78402930E-06
      13     -0.25316431E-01     -0.25318703E-01     -0.32698616E-07     -0.78402930E-06
      14     -0.25316653E-01     -0.25318703E-01     -0.34573825E-07     -0.78402930E-06
      15     -0.25316904E-01     -0.25318703E-01     -0.36585680E-07     -0.78402930E-06
      16     -0.25317067E-01     -0.25318703E-01     -0.38383592E-07     -0.78402930E-06
      17     -0.25317240E-01     -0.25318703E-01     -0.40232255E-07     -0.78402930E-06
      18     -0.25317390E-01     -0.25318703E-01     -0.41969857E-07     -0.78402930E-06
      19     -0.25317490E-01     -0.25318703E-01     -0.44024256E-07     -0.78402930E-06
      20     -0.25317575E-01     -0.25318703E-01     -0.47077565E-07     -0.78402930E-06
      21     -0.25317661E-01     -0.25318703E-01     -0.49815285E-07     -0.78402930E-06
      22     -0.25317721E-01     -0.25318703E-01     -0.52984231E-07     -0.78402930E-06
      23     -0.25317778E-01     -0.25318703E-01     -0.56927062E-07     -0.78402930E-06
      24     -0.25317827E-01     -0.25318703E-01     -0.60849967E-07     -0.78402930E-06
      25     -0.25317866E-01     -0.25318703E-01     -0.66912510E-07     -0.78402930E-06
      26     -0.25317898E-01     -0.25318703E-01     -0.73192306E-07     -0.78402930E-06
      27     -0.25317928E-01     -0.25318703E-01     -0.78852270E-07     -0.78402930E-06
      28     -0.25317952E-01     -0.25318703E-01     -0.85552388E-07     -0.78402930E-06
      29     -0.25317983E-01     -0.25318703E-01     -0.92498359E-07     -0.78402930E-06
      30     -0.25318004E-01     -0.25318703E-01     -0.10177413E-06     -0.78402930E-06
      31     -0.25318025E-01     -0.25318703E-01     -0.11209911E-06     -0.78402930E-06
      32     -0.25318044E-01     -0.25318703E-01     -0.12118446E-06     -0.78402930E-06
      33     -0.25318065E-01     -0.25318703E-01     -0.13152631E-06     -0.78402930E-06
      34     -0.25318087E-01     -0.25318703E-01     -0.14346241E-06     -0.78402930E-06
      35     -0.25318100E-01     -0.25318703E-01     -0.15167718E-06     -0.78402930E-06
      36     -0.25318115E-01     -0.25318703E-01     -0.16366448E-06     -0.78402930E-06
      37     -0.25318135E-01     -0.25318703E-01     -0.17736573E-06     -0.78402930E-06
      38     -0.25318150E-01     -0.25318703E-01     -0.19063669E-06     -0.78402930E-06
      39     -0.25318162E-01     -0.25318703E-01     -0.20984456E-06     -0.78402930E-06
      40     -0.25318174E-01     -0.25318703E-01     -0.22570096E-06     -0.78402930E-06
 
# q=  0.16666667E+00  0.16666667E+00  0.33333333E+00  (qpt 45)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.14234006E-01     -0.23448377E-01     -0.67364579E-08     -0.55732600E-06
       2     -0.21105742E-01     -0.23448377E-01     -0.11559991E-07     -0.55732600E-06
