# q=  0.00000000E+00  0.00000000E+00  0.31250000E-01  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
      17     -0.74071734E-02     -0.12517104E-01     -0.94879972E-03     -0.32686057E-02
      18     -0.74908427E-02     -0.12517104E-01     -0.99059047E-03     -0.32686057E-02
      19     -0.75724001E-02     -0.12517104E-01     -0.10221568E-02     -0.32686057E-02
      20     -0.76289360E-02     -0.12517104E-01     -0.10531891E-02     -0.32686057E-02
      21     -0.77104105E-02     -0.12517104E-01     -0.10704878E-02     -0.32686057E-02
      22     -0.78033460E-02     -0.12517104E-01     -0.11003746E-02     -0.32686057E-02
      23     -0.78588681E-02     -0.12517104E-01     -0.11224251E-02     -0.32686057E-02
      24     -0.79187785E-02     -0.12517104E-01     -0.11381709E-02     -0.32686057E-02
      25     -0.79709739E-02     -0.12517104E-01     -0.11525725E-02     -0.32686057E-02
      26     -0.80018949E-02     -0.12517104E-01     -0.11621984E-02     -0.32686057E-02
      27     -0.80565694E-02     -0.12517104E-01     -0.11802980E-02     -0.32686057E-02
      28     -0.81600212E-02     -0.12517104E-01     -0.12138349E-02     -0.32686057E-02
      29     -0.82113393E-02     -0.12517104E-01     -0.12344756E-02     -0.32686057E-02
      30     -0.83393204E-02     -0.12517104E-01     -0.12921557E-02     -0.32686057E-02
      31     -0.84420955E-02     -0.12517104E-01     -0.13486294E-02     -0.32686057E-02
      32     -0.85444780E-02     -0.12517104E-01     -0.14008311E-02     -0.32686057E-02
      33     -0.87076191E-02     -0.12517104E-01     -0.14700410E-02     -0.32686057E-02
      34     -0.88504444E-02     -0.12517104E-01     -0.15406939E-02     -0.32686057E-02
      35     -0.89417592E-02     -0.12517104E-01     -0.15862237E-02     -0.32686057E-02
      36     -0.90290532E-02     -0.12517104E-01     -0.16250733E-02     -0.32686057E-02
      37     -0.91045910E-02     -0.12517104E-01     -0.16576508E-02     -0.32686057E-02
      38     -0.91827352E-02     -0.12517104E-01     -0.16920098E-02     -0.32686057E-02
      39     -0.92891020E-02     -0.12517104E-01     -0.17426332E-02     -0.32686057E-02
      40     -0.93778583E-02     -0.12517104E-01     -0.17894265E-02     -0.32686057E-02
 
# q=  0.00000000E+00  0.00000000E+00  0.53125000E+00  (qpt 17)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.19707342E-02     -0.12160560E-01     -0.95357764E-04     -0.32941513E-02
       2     -0.26420577E-02     -0.12160560E-01     -0.18288151E-03     -0.32941513E-02
       3     -0.34213615E-02     -0.12160560E-01     -0.27812339E-03     -0.32941513E-02
       4     -0.38090961E-02     -0.12160560E-01     -0.34228712E-03     -0.32941513E-02
       5     -0.43303836E-02     -0.12160560E-01     -0.40768544E-03     -0.32941513E-02
       6     -0.47215669E-02     -0.12160560E-01     -0.46935227E-03     -0.32941513E-02
       7     -0.51551801E-02     -0.12160560E-01     -0.52526458E-03     -0.32941513E-02
       8     -0.55414730E-02     -0.12160560E-01     -0.57483905E-03     -0.32941513E-02
       9     -0.59398578E-02     -0.12160560E-01     -0.62217010E-03     -0.32941513E-02
      10     -0.64083122E-02     -0.12160560E-01     -0.67169180E-03     -0.32941513E-02
      11     -0.65726577E-02     -0.12160560E-01     -0.71068883E-03     -0.32941513E-02
      12     -0.66941537E-02     -0.12160560E-01     -0.74875886E-03     -0.32941513E-02
      13     -0.67959956E-02     -0.12160560E-01     -0.77889773E-03     -0.32941513E-02
      14     -0.69545713E-02     -0.12160560E-01     -0.81815270E-03     -0.32941513E-02
      15     -0.70384956E-02     -0.12160560E-01     -0.84305565E-03     -0.32941513E-02
      16     -0.71493911E-02     -0.12160560E-01     -0.88628161E-03     -0.32941513E-02
      17     -0.72636805E-02     -0.12160560E-01     -0.92353208E-03     -0.32941513E-02
      18     -0.73388771E-02     -0.12160560E-01     -0.96403526E-03     -0.32941513E-02
      19     -0.74128416E-02     -0.12160560E-01     -0.99516086E-03     -0.32941513E-02
      20     -0.74665665E-02     -0.12160560E-01     -0.10243396E-02     -0.32941513E-02
      21     -0.75447351E-02     -0.12160560E-01     -0.10422675E-02     -0.32941513E-02
      22     -0.76342445E-02     -0.12160560E-01     -0.10696904E-02     -0.32941513E-02
      23     -0.76869019E-02     -0.12160560E-01     -0.10930789E-02     -0.32941513E-02
      24     -0.77428440E-02     -0.12160560E-01     -0.11088343E-02     -0.32941513E-02
      25     -0.77918200E-02     -0.12160560E-01     -0.11230727E-02     -0.32941513E-02
      26     -0.78208579E-02     -0.12160560E-01     -0.11326181E-02     -0.32941513E-02
      27     -0.78747692E-02     -0.12160560E-01     -0.11506230E-02     -0.32941513E-02
      28     -0.79747893E-02     -0.12160560E-01     -0.11838241E-02     -0.32941513E-02
      29     -0.80244312E-02     -0.12160560E-01     -0.12052732E-02     -0.32941513E-02
      30     -0.81500152E-02     -0.12160560E-01     -0.12664800E-02     -0.32941513E-02
      31     -0.82498557E-02     -0.12160560E-01     -0.13250052E-02     -0.32941513E-02
      32     -0.83490326E-02     -0.12160560E-01     -0.13807598E-02     -0.32941513E-02
      33     -0.85065836E-02     -0.12160560E-01     -0.14523404E-02     -0.32941513E-02
      34     -0.86430625E-02     -0.12160560E-01     -0.15257262E-02     -0.32941513E-02
      35     -0.87303264E-02     -0.12160560E-01     -0.15699899E-02     -0.32941513E-02
      36     -0.88144316E-02     -0.12160560E-01     -0.16097806E-02     -0.32941513E-02
      37     -0.88861575E-02     -0.12160560E-01     -0.16436265E-02     -0.32941513E-02
      38     -0.89610349E-02     -0.12160560E-01     -0.16788222E-02     -0.32941513E-02
      39     -0.90633235E-02     -0.12160560E-01     -0.17303835E-02     -0.32941513E-02
      40     -0.91490444E-02     -0.12160560E-01     -0.17782177E-02     -0.32941513E-02
 
# q=  0.00000000E+00  0.00000000E+00  0.56250000E+00  (qpt 18)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.19245086E-02     -0.11793860E-01     -0.10054732E-03     -0.32126075E-02
       2     -0.25962971E-02     -0.11793860E-01     -0.19956860E-03     -0.32126075E-02
       3     -0.33744571E-02     -0.11793860E-01     -0.29429654E-03     -0.32126075E-02
       4     -0.37669520E-02     -0.11793860E-01     -0.36242289E-03     -0.32126075E-02
       5     -0.42942967E-02     -0.11793860E-01     -0.43769588E-03     -0.32126075E-02
       6     -0.46898359E-02     -0.11793860E-01     -0.50529628E-03     -0.32126075E-02
       7     -0.51270996E-02     -0.11793860E-01     -0.56690499E-03     -0.32126075E-02
       8     -0.55167801E-02     -0.11793860E-01     -0.62348568E-03     -0.32126075E-02
       9     -0.59173483E-02     -0.11793860E-01     -0.67454410E-03     -0.32126075E-02
      10     -0.63969963E-02     -0.11793860E-01     -0.72777687E-03     -0.32126075E-02
      11     -0.65509034E-02     -0.11793860E-01     -0.76876057E-03     -0.32126075E-02
      12     -0.66575058E-02     -0.11793860E-01     -0.80681458E-03     -0.32126075E-02
      13     -0.67533191E-02     -0.11793860E-01     -0.83774712E-03     -0.32126075E-02
      14     -0.69062717E-02     -0.11793860E-01     -0.87952832E-03     -0.32126075E-02
      15     -0.69796019E-02     -0.11793860E-01     -0.90630953E-03     -0.32126075E-02
      16     -0.70752228E-02     -0.11793860E-01     -0.95262549E-03     -0.32126075E-02
      17     -0.71384225E-02     -0.11793860E-01     -0.98982750E-03     -0.32126075E-02
      18     -0.72073045E-02     -0.11793860E-01     -0.10327491E-02     -0.32126075E-02
      19     -0.72755234E-02     -0.11793860E-01     -0.10654131E-02     -0.32126075E-02
      20     -0.73266306E-02     -0.11793860E-01     -0.10955220E-02     -0.32126075E-02
      21     -0.74008032E-02     -0.11793860E-01     -0.11152060E-02     -0.32126075E-02
      22     -0.74862291E-02     -0.11793860E-01     -0.11423514E-02     -0.32126075E-02
      23     -0.75361929E-02     -0.11793860E-01     -0.11674944E-02     -0.32126075E-02
      24     -0.75876138E-02     -0.11793860E-01     -0.11835631E-02     -0.32126075E-02
      25     -0.76328869E-02     -0.11793860E-01     -0.11980814E-02     -0.32126075E-02
      26     -0.76598656E-02     -0.11793860E-01     -0.12079183E-02     -0.32126075E-02
      27     -0.77123043E-02     -0.11793860E-01     -0.12261424E-02     -0.32126075E-02
      28     -0.78077518E-02     -0.11793860E-01     -0.12590012E-02     -0.32126075E-02
      29     -0.78552665E-02     -0.11793860E-01     -0.12801958E-02     -0.32126075E-02
      30     -0.79774027E-02     -0.11793860E-01     -0.13363498E-02     -0.32126075E-02
      31     -0.80738143E-02     -0.11793860E-01     -0.13882231E-02     -0.32126075E-02
      32     -0.81689099E-02     -0.11793860E-01     -0.14397713E-02     -0.32126075E-02
      33     -0.83186167E-02     -0.11793860E-01     -0.15074418E-02     -0.32126075E-02
      34     -0.84468721E-02     -0.11793860E-01     -0.15741953E-02     -0.32126075E-02
      35     -0.85294617E-02     -0.11793860E-01     -0.16136771E-02     -0.32126075E-02
      36     -0.86092890E-02     -0.11793860E-01     -0.16506620E-02     -0.32126075E-02
      37     -0.86764291E-02     -0.11793860E-01     -0.16818902E-02     -0.32126075E-02
      38     -0.87476226E-02     -0.11793860E-01     -0.17154653E-02     -0.32126075E-02
      39     -0.88455281E-02     -0.11793860E-01     -0.17625962E-02     -0.32126075E-02
      40     -0.89277461E-02     -0.11793860E-01     -0.18068566E-02     -0.32126075E-02
 
# q=  0.00000000E+00  0.00000000E+00  0.59375000E+00  (qpt 19)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.19048670E-02     -0.11394598E-01     -0.16457346E-03     -0.27554454E-02
       2     -0.25755294E-02     -0.11394598E-01     -0.29470926E-03     -0.27554454E-02
       3     -0.33526739E-02     -0.11394598E-01     -0.42359994E-03     -0.27554454E-02
       4     -0.37506705E-02     -0.11394598E-01     -0.49335860E-03     -0.27554454E-02
       5     -0.42851417E-02     -0.11394598E-01     -0.58142568E-03     -0.27554454E-02
       6     -0.46841494E-02     -0.11394598E-01     -0.65207668E-03     -0.27554454E-02
       7     -0.51245097E-02     -0.11394598E-01     -0.72215831E-03     -0.27554454E-02
       8     -0.55147369E-02     -0.11394598E-01     -0.78551232E-03     -0.27554454E-02
       9     -0.59132386E-02     -0.11394598E-01     -0.84524895E-03     -0.27554454E-02
      10     -0.64039375E-02     -0.11394598E-01     -0.90570375E-03     -0.27554454E-02
      11     -0.65460570E-02     -0.11394598E-01     -0.95806563E-03     -0.27554454E-02
      12     -0.66365555E-02     -0.11394598E-01     -0.10012438E-02     -0.27554454E-02
      13     -0.67233949E-02     -0.11394598E-01     -0.10416954E-02     -0.27554454E-02
      14     -0.68146924E-02     -0.11394598E-01     -0.10890092E-02     -0.27554454E-02
      15     -0.68754836E-02     -0.11394598E-01     -0.11229785E-02     -0.27554454E-02
      16     -0.69565437E-02     -0.11394598E-01     -0.11799214E-02     -0.27554454E-02
      17     -0.70118979E-02     -0.11394598E-01     -0.12280737E-02     -0.27554454E-02
      18     -0.70757270E-02     -0.11394598E-01     -0.12841346E-02     -0.27554454E-02
      19     -0.71392916E-02     -0.11394598E-01     -0.13242757E-02     -0.27554454E-02
      20     -0.71877412E-02     -0.11394598E-01     -0.13710661E-02     -0.27554454E-02
      21     -0.72572410E-02     -0.11394598E-01     -0.13970681E-02     -0.27554454E-02
      22     -0.73374825E-02     -0.11394598E-01     -0.14364902E-02     -0.27554454E-02
      23     -0.73842521E-02     -0.11394598E-01     -0.14671607E-02     -0.27554454E-02
      24     -0.74309837E-02     -0.11394598E-01     -0.14914695E-02     -0.27554454E-02
      25     -0.74721213E-02     -0.11394598E-01     -0.15133174E-02     -0.27554454E-02
      26     -0.74968993E-02     -0.11394598E-01     -0.15282680E-02     -0.27554454E-02
      27     -0.75470552E-02     -0.11394598E-01     -0.15491524E-02     -0.27554454E-02
      28     -0.76367036E-02     -0.11394598E-01     -0.15841428E-02     -0.27554454E-02
      29     -0.76816140E-02     -0.11394598E-01     -0.16057083E-02     -0.27554454E-02
      30     -0.77991877E-02     -0.11394598E-01     -0.16370835E-02     -0.27554454E-02
      31     -0.78914162E-02     -0.11394598E-01     -0.16618291E-02     -0.27554454E-02
      32     -0.79815115E-02     -0.11394598E-01     -0.16841919E-02     -0.27554454E-02
      33     -0.81213578E-02     -0.11394598E-01     -0.17220453E-02     -0.27554454E-02
      34     -0.82399465E-02     -0.11394598E-01     -0.17581927E-02     -0.27554454E-02
      35     -0.83174631E-02     -0.11394598E-01     -0.17841189E-02     -0.27554454E-02
      36     -0.83914237E-02     -0.11394598E-01     -0.18053739E-02     -0.27554454E-02
      37     -0.84536852E-02     -0.11394598E-01     -0.18295408E-02     -0.27554454E-02
      38     -0.85207268E-02     -0.11394598E-01     -0.18518242E-02     -0.27554454E-02
      39     -0.86136721E-02     -0.11394598E-01     -0.18769255E-02     -0.27554454E-02
      40     -0.86917411E-02     -0.11394598E-01     -0.19003810E-02     -0.27554454E-02
 
# q=  0.00000000E+00  0.00000000E+00  0.62500000E+00  (qpt 20)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.19034819E-02     -0.10938718E-01     -0.10498023E-03     -0.33251488E-02
       2     -0.25708777E-02     -0.10938718E-01     -0.19224085E-03     -0.33251488E-02
       3     -0.33465387E-02     -0.10938718E-01     -0.27913312E-03     -0.33251488E-02
       4     -0.37502100E-02     -0.10938718E-01     -0.33929210E-03     -0.33251488E-02
       5     -0.42914179E-02     -0.10938718E-01     -0.39756240E-03     -0.33251488E-02
       6     -0.46913367E-02     -0.10938718E-01     -0.45217633E-03     -0.33251488E-02
       7     -0.51325440E-02     -0.10938718E-01     -0.49827467E-03     -0.33251488E-02
       8     -0.55170477E-02     -0.10938718E-01     -0.53630048E-03     -0.33251488E-02
       9     -0.59063498E-02     -0.10938718E-01     -0.57382866E-03     -0.33251488E-02
      10     -0.64075557E-02     -0.10938718E-01     -0.61480352E-03     -0.33251488E-02
      11     -0.64749066E-02     -0.10938718E-01     -0.64986544E-03     -0.33251488E-02
      12     -0.65495690E-02     -0.10938718E-01     -0.68235734E-03     -0.33251488E-02
      13     -0.66242095E-02     -0.10938718E-01     -0.70708013E-03     -0.33251488E-02
      14     -0.67018814E-02     -0.10938718E-01     -0.74026765E-03     -0.33251488E-02
      15     -0.67517601E-02     -0.10938718E-01     -0.76216039E-03     -0.33251488E-02
      16     -0.68214716E-02     -0.10938718E-01     -0.80180670E-03     -0.33251488E-02
      17     -0.68706785E-02     -0.10938718E-01     -0.83410203E-03     -0.33251488E-02
      18     -0.69298801E-02     -0.10938718E-01     -0.86939867E-03     -0.33251488E-02
      19     -0.69891069E-02     -0.10938718E-01     -0.89742246E-03     -0.33251488E-02
      20     -0.70347167E-02     -0.10938718E-01     -0.92337297E-03     -0.33251488E-02
      21     -0.70986765E-02     -0.10938718E-01     -0.93999625E-03     -0.33251488E-02
      22     -0.71726234E-02     -0.10938718E-01     -0.96523307E-03     -0.33251488E-02
      23     -0.72156201E-02     -0.10938718E-01     -0.98805629E-03     -0.33251488E-02
      24     -0.72571250E-02     -0.10938718E-01     -0.10027487E-02     -0.33251488E-02
      25     -0.72937266E-02     -0.10938718E-01     -0.10164697E-02     -0.33251488E-02
      26     -0.73165571E-02     -0.10938718E-01     -0.10254035E-02     -0.33251488E-02
      27     -0.73634473E-02     -0.10938718E-01     -0.10434401E-02     -0.33251488E-02
      28     -0.74461440E-02     -0.10938718E-01     -0.10770677E-02     -0.33251488E-02
      29     -0.74880518E-02     -0.10938718E-01     -0.10996805E-02     -0.33251488E-02
      30     -0.75998079E-02     -0.10938718E-01     -0.11657597E-02     -0.33251488E-02
      31     -0.76869238E-02     -0.10938718E-01     -0.12332302E-02     -0.33251488E-02
      32     -0.77712368E-02     -0.10938718E-01     -0.12965328E-02     -0.33251488E-02
      33     -0.78998894E-02     -0.10938718E-01     -0.13720703E-02     -0.33251488E-02
      34     -0.80079423E-02     -0.10938718E-01     -0.14502571E-02     -0.33251488E-02
      35     -0.80798812E-02     -0.10938718E-01     -0.14995751E-02     -0.33251488E-02
      36     -0.81469798E-02     -0.10938718E-01     -0.15435765E-02     -0.33251488E-02
      37     -0.82036803E-02     -0.10938718E-01     -0.15785025E-02     -0.33251488E-02
      38     -0.82656957E-02     -0.10938718E-01     -0.16162931E-02     -0.33251488E-02
      39     -0.83529613E-02     -0.10938718E-01     -0.16707281E-02     -0.33251488E-02
      40     -0.84261536E-02     -0.10938718E-01     -0.17217338E-02     -0.33251488E-02
 
# q=  0.00000000E+00  0.00000000E+00  0.65625000E+00  (qpt 21)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.19154376E-02     -0.10417433E-01     -0.15210615E-03     -0.27889842E-02
       2     -0.25765899E-02     -0.10417433E-01     -0.28265954E-03     -0.27889842E-02
       3     -0.33495472E-02     -0.10417433E-01     -0.41199789E-03     -0.27889842E-02
       4     -0.37579290E-02     -0.10417433E-01     -0.48166369E-03     -0.27889842E-02
       5     -0.43032210E-02     -0.10417433E-01     -0.57378942E-03     -0.27889842E-02
       6     -0.46986718E-02     -0.10417433E-01     -0.64854421E-03     -0.27889842E-02
       7     -0.51362709E-02     -0.10417433E-01     -0.71907941E-03     -0.27889842E-02
       8     -0.55044215E-02     -0.10417433E-01     -0.78386492E-03     -0.27889842E-02
       9     -0.58757681E-02     -0.10417433E-01     -0.84633033E-03     -0.27889842E-02
      10     -0.63169279E-02     -0.10417433E-01     -0.90967996E-03     -0.27889842E-02
      11     -0.63683185E-02     -0.10417433E-01     -0.96300514E-03     -0.27889842E-02
      12     -0.64293364E-02     -0.10417433E-01     -0.10074992E-02     -0.27889842E-02
      13     -0.64914713E-02     -0.10417433E-01     -0.10488236E-02     -0.27889842E-02
      14     -0.65557088E-02     -0.10417433E-01     -0.10967189E-02     -0.27889842E-02
      15     -0.65976256E-02     -0.10417433E-01     -0.11311618E-02     -0.27889842E-02
      16     -0.66591627E-02     -0.10417433E-01     -0.11892251E-02     -0.27889842E-02
      17     -0.67031125E-02     -0.10417433E-01     -0.12377932E-02     -0.27889842E-02
      18     -0.67576807E-02     -0.10417433E-01     -0.12963028E-02     -0.27889842E-02
      19     -0.68125055E-02     -0.10417433E-01     -0.13371170E-02     -0.27889842E-02
      20     -0.68548685E-02     -0.10417433E-01     -0.13851214E-02     -0.27889842E-02
      21     -0.69122659E-02     -0.10417433E-01     -0.14113684E-02     -0.27889842E-02
      22     -0.69784907E-02     -0.10417433E-01     -0.14514298E-02     -0.27889842E-02
      23     -0.70172633E-02     -0.10417433E-01     -0.14832054E-02     -0.27889842E-02
      24     -0.70536928E-02     -0.10417433E-01     -0.15085972E-02     -0.27889842E-02
      25     -0.70857011E-02     -0.10417433E-01     -0.15304954E-02     -0.27889842E-02
      26     -0.71060541E-02     -0.10417433E-01     -0.15462042E-02     -0.27889842E-02
      27     -0.71492931E-02     -0.10417433E-01     -0.15674757E-02     -0.27889842E-02
      28     -0.72239481E-02     -0.10417433E-01     -0.16038982E-02     -0.27889842E-02
      29     -0.72621562E-02     -0.10417433E-01     -0.16257979E-02     -0.27889842E-02
      30     -0.73663725E-02     -0.10417433E-01     -0.16576194E-02     -0.27889842E-02
      31     -0.74477839E-02     -0.10417433E-01     -0.16825049E-02     -0.27889842E-02
      32     -0.75256748E-02     -0.10417433E-01     -0.17041254E-02     -0.27889842E-02
      33     -0.76424583E-02     -0.10417433E-01     -0.17424598E-02     -0.27889842E-02
      34     -0.77397405E-02     -0.10417433E-01     -0.17784591E-02     -0.27889842E-02
      35     -0.78053665E-02     -0.10417433E-01     -0.18043206E-02     -0.27889842E-02
      36     -0.78646879E-02     -0.10417433E-01     -0.18256802E-02     -0.27889842E-02
      37     -0.79152997E-02     -0.10417433E-01     -0.18502245E-02     -0.27889842E-02
      38     -0.79716288E-02     -0.10417433E-01     -0.18726948E-02     -0.27889842E-02
      39     -0.80523859E-02     -0.10417433E-01     -0.18980678E-02     -0.27889842E-02
      40     -0.81199624E-02     -0.10417433E-01     -0.19220106E-02     -0.27889842E-02
 
# q=  0.00000000E+00  0.00000000E+00  0.68750000E+00  (qpt 22)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.19379367E-02     -0.98261038E-02     -0.12461951E-03     -0.31365530E-02
       2     -0.25887114E-02     -0.98261038E-02     -0.22981540E-03     -0.31365530E-02
       3     -0.33568133E-02     -0.98261038E-02     -0.33401336E-03     -0.31365530E-02
       4     -0.37668618E-02     -0.98261038E-02     -0.40525608E-03     -0.31365530E-02
       5     -0.43110203E-02     -0.98261038E-02     -0.48376314E-03     -0.31365530E-02
       6     -0.46933780E-02     -0.98261038E-02     -0.54967591E-03     -0.31365530E-02
       7     -0.51212487E-02     -0.98261038E-02     -0.61313687E-03     -0.31365530E-02
       8     -0.54589975E-02     -0.98261038E-02     -0.67063663E-03     -0.31365530E-02
       9     -0.58037520E-02     -0.98261038E-02     -0.72592183E-03     -0.31365530E-02
      10     -0.61755273E-02     -0.98261038E-02     -0.77922135E-03     -0.31365530E-02
      11     -0.62140141E-02     -0.98261038E-02     -0.81697728E-03     -0.31365530E-02
      12     -0.62644985E-02     -0.98261038E-02     -0.85427402E-03     -0.31365530E-02
      13     -0.63158181E-02     -0.98261038E-02     -0.88566374E-03     -0.31365530E-02
      14     -0.63686416E-02     -0.98261038E-02     -0.92620555E-03     -0.31365530E-02
      15     -0.64044981E-02     -0.98261038E-02     -0.95391880E-03     -0.31365530E-02
      16     -0.64594795E-02     -0.98261038E-02     -0.10013709E-02     -0.31365530E-02
      17     -0.64984403E-02     -0.98261038E-02     -0.10378901E-02     -0.31365530E-02
      18     -0.65481662E-02     -0.98261038E-02     -0.10816342E-02     -0.31365530E-02
      19     -0.65982704E-02     -0.98261038E-02     -0.11148658E-02     -0.31365530E-02
      20     -0.66369503E-02     -0.98261038E-02     -0.11451171E-02     -0.31365530E-02
      21     -0.66866961E-02     -0.98261038E-02     -0.11669400E-02     -0.31365530E-02
      22     -0.67439209E-02     -0.98261038E-02     -0.11939592E-02     -0.31365530E-02
      23     -0.67782147E-02     -0.98261038E-02     -0.12197333E-02     -0.31365530E-02
      24     -0.68099120E-02     -0.98261038E-02     -0.12369889E-02     -0.31365530E-02
      25     -0.68374894E-02     -0.98261038E-02     -0.12523097E-02     -0.31365530E-02
      26     -0.68553474E-02     -0.98261038E-02     -0.12633481E-02     -0.31365530E-02
      27     -0.68936476E-02     -0.98261038E-02     -0.12830153E-02     -0.31365530E-02
      28     -0.69597576E-02     -0.98261038E-02     -0.13170819E-02     -0.31365530E-02
      29     -0.69936582E-02     -0.98261038E-02     -0.13389158E-02     -0.31365530E-02
      30     -0.70888970E-02     -0.98261038E-02     -0.13910037E-02     -0.31365530E-02
      31     -0.71634586E-02     -0.98261038E-02     -0.14375637E-02     -0.31365530E-02
      32     -0.72342772E-02     -0.98261038E-02     -0.14846389E-02     -0.31365530E-02
      33     -0.73389059E-02     -0.98261038E-02     -0.15479253E-02     -0.31365530E-02
      34     -0.74256902E-02     -0.98261038E-02     -0.16100717E-02     -0.31365530E-02
      35     -0.74843108E-02     -0.98261038E-02     -0.16497105E-02     -0.31365530E-02
      36     -0.75356519E-02     -0.98261038E-02     -0.16838353E-02     -0.31365530E-02
      37     -0.75800073E-02     -0.98261038E-02     -0.17134723E-02     -0.31365530E-02
      38     -0.76300774E-02     -0.98261038E-02     -0.17444412E-02     -0.31365530E-02
      39     -0.77034215E-02     -0.98261038E-02     -0.17882566E-02     -0.31365530E-02
      40     -0.77646971E-02     -0.98261038E-02     -0.18291071E-02     -0.31365530E-02
 
# q=  0.00000000E+00  0.00000000E+00  0.71875000E+00  (qpt 23)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.19699652E-02     -0.91612282E-02     -0.14548655E-03     -0.27553757E-02
       2     -0.26047020E-02     -0.91612282E-02     -0.27514686E-03     -0.27553757E-02
       3     -0.33646638E-02     -0.91612282E-02     -0.40253241E-03     -0.27553757E-02
       4     -0.37700778E-02     -0.91612282E-02     -0.47732017E-03     -0.27553757E-02
       5     -0.43064434E-02     -0.91612282E-02     -0.57244196E-03     -0.27553757E-02
       6     -0.46652756E-02     -0.91612282E-02     -0.64038584E-03     -0.27553757E-02
       7     -0.50772379E-02     -0.91612282E-02     -0.71114171E-03     -0.27553757E-02
       8     -0.53719565E-02     -0.91612282E-02     -0.76933578E-03     -0.27553757E-02
       9     -0.56823299E-02     -0.91612282E-02     -0.83395996E-03     -0.27553757E-02
      10     -0.59754383E-02     -0.91612282E-02     -0.89947741E-03     -0.27553757E-02
      11     -0.60048448E-02     -0.91612282E-02     -0.94922893E-03     -0.27553757E-02
      12     -0.60472709E-02     -0.91612282E-02     -0.99583666E-03     -0.27553757E-02
      13     -0.60898629E-02     -0.91612282E-02     -0.10367242E-02     -0.27553757E-02
      14     -0.61326864E-02     -0.91612282E-02     -0.10850682E-02     -0.27553757E-02
      15     -0.61641292E-02     -0.91612282E-02     -0.11188477E-02     -0.27553757E-02
      16     -0.62129048E-02     -0.91612282E-02     -0.11754208E-02     -0.27553757E-02
      17     -0.62468334E-02     -0.91612282E-02     -0.12243740E-02     -0.27553757E-02
      18     -0.62913814E-02     -0.91612282E-02     -0.12823416E-02     -0.27553757E-02
      19     -0.63359469E-02     -0.91612282E-02     -0.13206709E-02     -0.27553757E-02
      20     -0.63708213E-02     -0.91612282E-02     -0.13687121E-02     -0.27553757E-02
      21     -0.64121064E-02     -0.91612282E-02     -0.13929665E-02     -0.27553757E-02
      22     -0.64596229E-02     -0.91612282E-02     -0.14353589E-02     -0.27553757E-02
      23     -0.64895212E-02     -0.91612282E-02     -0.14637718E-02     -0.27553757E-02
      24     -0.65166806E-02     -0.91612282E-02     -0.14886123E-02     -0.27553757E-02
      25     -0.65399843E-02     -0.91612282E-02     -0.15110895E-02     -0.27553757E-02
      26     -0.65553642E-02     -0.91612282E-02     -0.15262591E-02     -0.27553757E-02
      27     -0.65882143E-02     -0.91612282E-02     -0.15478844E-02     -0.27553757E-02
      28     -0.66449061E-02     -0.91612282E-02     -0.15834694E-02     -0.27553757E-02
      29     -0.66734471E-02     -0.91612282E-02     -0.16055934E-02     -0.27553757E-02
      30     -0.67589576E-02     -0.91612282E-02     -0.16371950E-02     -0.27553757E-02
      31     -0.68256764E-02     -0.91612282E-02     -0.16597310E-02     -0.27553757E-02
      32     -0.68887492E-02     -0.91612282E-02     -0.16801019E-02     -0.27553757E-02
      33     -0.69810434E-02     -0.91612282E-02     -0.17173485E-02     -0.27553757E-02
      34     -0.70576580E-02     -0.91612282E-02     -0.17530930E-02     -0.27553757E-02
      35     -0.71089783E-02     -0.91612282E-02     -0.17776524E-02     -0.27553757E-02
      36     -0.71526998E-02     -0.91612282E-02     -0.17979726E-02     -0.27553757E-02
      37     -0.71909692E-02     -0.91612282E-02     -0.18215932E-02     -0.27553757E-02
      38     -0.72342554E-02     -0.91612282E-02     -0.18456321E-02     -0.27553757E-02
      39     -0.72992287E-02     -0.91612282E-02     -0.18698558E-02     -0.27553757E-02
      40     -0.73535527E-02     -0.91612282E-02     -0.18937129E-02     -0.27553757E-02
 
# q=  0.00000000E+00  0.00000000E+00  0.75000000E+00  (qpt 24)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.20122840E-02     -0.84167056E-02     -0.14572516E-03     -0.27727683E-02
       2     -0.26233598E-02     -0.84167056E-02     -0.27630060E-03     -0.27727683E-02
       3     -0.33705532E-02     -0.84167056E-02     -0.40554783E-03     -0.27727683E-02
       4     -0.37613076E-02     -0.84167056E-02     -0.48131884E-03     -0.27727683E-02
